state_district,round,mean_wage_wtd,n_obs,ln_wage,year,sector
24_24,2022-23,94810.34328485376,36,11.45963378867176,2022,rural
24_25,2017-18,22065.537574957427,63,10.001772284649897,2017,rural
24_25,2018-19,18316.333828871164,77,9.81554849969034,2018,rural
24_25,2019-20,16269.449947784062,113,9.697044391884,2019,rural
24_25,2020-21,14425.600455245802,68,9.576759716523535,2020,rural
24_25,2021-22,21651.62855060527,103,9.982835952338586,2021,rural
24_25,2022-23,12431.525094402848,167,9.42799087162061,2022,rural
24_26,2018-19,5267.123327851698,6,8.569239634407985,2018,rural
24_26,2019-20,10000,1,9.210340371976184,2019,rural
24_27,2020-21,12647.82778417293,26,9.4452407627445,2020,rural
24_27,2021-22,13045.454471441553,3,9.476195035709972,2021,rural
24_28,2019-20,4600,1,8.433811582477187,2019,rural
24_28,2020-21,4800,2,8.476371196895983,2020,rural
24_28,2021-22,18500,3,9.825526011066415,2021,rural
24_28,2022-23,38631.9160171912,4,10.561834053632792,2022,rural
24_30,2019-20,10000,1,9.210340371976184,2019,rural
24_30,2020-21,19000,2,9.852194258148577,2020,rural
24_30,2021-22,17260.59473582049,13,9.756181421507302,2021,rural
24_30,2022-23,14701.98560249665,3,9.595737838644794,2022,rural
24_31,2019-20,15000,1,9.615805480084347,2019,rural
24_31,2020-21,16162.235039668247,10,9.690432629421732,2020,rural
24_31,2021-22,12608.670722468622,13,9.44214000884803,2021,rural
24_31,2022-23,22169.841747294853,11,10.006488164438505,2022,rural
24_32,2022-23,11765.95746903961,3,9.372965680683855,2022,rural
24_33,2019-20,17068.552029053146,9,9.744992986710411,2019,rural
24_33,2020-21,18183.640478307454,14,9.808277594016392,2020,rural
24_33,2021-22,25718.724662980716,21,10.154974591701501,2021,rural
24_33,2022-23,19226.100923393147,28,9.864024057930258,2022,rural
25_01,2019-20,4500,1,8.411832675758411,2019,rural
25_01,2020-21,9939.23123987901,11,9.20424495660731,2020,rural
25_01,2021-22,29333.333333333332,3,10.286479804792235,2021,rural
25_02,2017-18,17000,2,9.740968623038354,2017,rural
25_02,2018-19,17459.317878780417,7,9.767628760977535,2018,rural
25_02,2019-20,15799.354986522792,3,9.667724394543953,2019,rural
25_02,2020-21,4947.5960733194,2,8.50665709584693,2020,rural
25_02,2021-22,19901.07952261764,11,9.898529256608969,2021,rural
25_02,2022-23,16453.39681589814,14,9.708287228244366,2022,rural
25_03,2021-22,13200,2,9.487972108574462,2021,rural
25_03,2022-23,21739.39209009953,34,9.986881197547323,2022,rural
26_01,2017-18,7530,4,8.92665032079394,2017,rural
26_01,2018-19,12614.820317401956,10,9.442627617406691,2018,rural
26_01,2019-20,12935.363960934084,10,9.467720231907618,2019,rural
26_01,2020-21,12151.746567346338,11,9.405228188836471,2020,rural
27_01,2017-18,7700.730844243054,6,8.949070518174407,2017,rural
27_01,2018-19,15309.383897137035,7,9.636221245982895,2018,rural
27_01,2019-20,13389.127747136206,16,9.502198294452565,2019,rural
27_01,2020-21,8854.71541675507,12,9.088705411558774,2020,rural
27_01,2021-22,9756.428983263913,5,9.185681729593368,2021,rural
27_02,2017-18,7247.055789340823,7,8.888350567346633,2017,rural
27_02,2018-19,11502.809954547669,4,9.350346628377949,2018,rural
27_02,2019-20,16731.15703330458,16,9.725027950782822,2019,rural
27_02,2020-21,21458.891159890758,20,9.973894344760778,2020,rural
27_02,2021-22,14193.508799018893,7,9.560540012245376,2021,rural
27_02,2022-23,19241.58670014506,14,9.86482918964184,2022,rural
27_03,2017-18,6851.6858858389105,11,8.83225001569602,2017,rural
27_03,2018-19,12391.650787162305,43,9.424778201193034,2018,rural
27_03,2019-20,12287.38391999488,66,9.416328317411399,2019,rural
27_03,2020-21,12746.082908283073,35,9.452979280504197,2020,rural
27_03,2021-22,22717.34208569197,24,10.030883880326765,2021,rural
27_03,2022-23,22254.158331572646,66,10.010284161439017,2022,rural
27_04,2018-19,7226.648287655769,9,8.885530623661174,2018,rural
27_04,2019-20,9473.69737900538,9,9.156274540711065,2019,rural
27_04,2020-21,15071.163465022455,9,9.620538492689729,2020,rural
27_04,2021-22,7674.250909896775,22,8.9456259663757,2021,rural
27_04,2022-23,19871.854730574225,12,9.897059674449553,2022,rural
27_05,2017-18,10000,1,9.210340371976184,2017,rural
27_05,2018-19,8722.943451034405,7,9.073712011669388,2018,rural
27_05,2019-20,18449.316723022836,11,9.822782614800396,2019,rural
27_05,2020-21,20525.178425828097,30,9.929407627380437,2020,rural
27_05,2021-22,13378.568015719395,8,9.501409303718498,2021,rural
27_05,2022-23,13155.123312070893,5,9.484566567210079,2022,rural
27_06,2017-18,21272.726876054792,3,9.965181102894471,2017,rural
27_06,2018-19,21661.326748035015,8,9.983283772050955,2018,rural
27_06,2021-22,18214.285714285714,7,9.809961494525304,2021,rural
27_06,2022-23,12333.333333333334,3,9.420060902958252,2022,rural
27_07,2017-18,7412.0380368305705,9,8.9108607191825,2017,rural
27_07,2018-19,11128.535239602921,33,9.317267830901198,2018,rural
27_07,2019-20,11859.633436116295,56,9.38089576449534,2019,rural
27_07,2020-21,12668.224449327965,42,9.446852125320325,2020,rural
27_07,2021-22,16576.049711519747,41,9.715714144060488,2021,rural
27_07,2022-23,14093.971723814235,44,9.553502447627983,2022,rural
27_08,2017-18,11500,2,9.350102314351341,2017,rural
27_08,2018-19,10196.813138355112,11,9.22983051303746,2018,rural
27_08,2019-20,6457.689770378757,18,8.773026912130717,2019,rural
27_08,2020-21,6730.018600671595,11,8.814333186479173,2020,rural
27_08,2021-22,17344.43931554149,13,9.76102723345857,2021,rural
27_08,2022-23,11533.29747505488,7,9.352993563273586,2022,rural
27_09,2017-18,10371.969342876493,28,9.246862190896039,2017,rural
27_09,2018-19,14110.570410158654,64,9.554679469980048,2018,rural
27_09,2019-20,8399.141685789476,62,9.035884799347489,2019,rural
27_09,2020-21,13665.227120315607,61,9.522609718810628,2020,rural
27_09,2021-22,17423.124350340346,71,9.765553588534573,2021,rural
27_09,2022-23,17320.779853755233,86,9.759662207301117,2022,rural
27_10,2018-19,29574.37674816725,4,10.294663615020724,2018,rural
27_10,2019-20,50000,2,10.819778284410283,2019,rural
27_10,2020-21,11446.666678780237,9,9.345453846841618,2020,rural
27_10,2021-22,16800.04281472864,12,9.729136713883856,2021,rural
27_10,2022-23,9258.15535197435,15,9.133260101745778,2022,rural
27_11,2017-18,8784.707519928761,12,9.080767706945599,2017,rural
27_11,2018-19,6861.007004608733,5,8.833609503621537,2018,rural
27_11,2020-21,11241.719165302353,3,9.3273870624016,2020,rural
27_11,2021-22,12564.201843998904,27,9.438606925795243,2021,rural
27_11,2022-23,9057.154275440344,12,9.111310252064515,2022,rural
27_12,2018-19,40000,1,10.596634733096073,2018,rural
27_12,2022-23,13128.148930572346,11,9.482513977203777,2022,rural
27_13,2017-18,6980.118245051792,6,8.850821136164761,2017,rural
27_13,2018-19,8238.1761445342745,12,9.016534256721098,2018,rural
27_13,2019-20,11161.833701351154,27,9.32025553259478,2019,rural
27_13,2020-21,10690.654515649772,14,9.277125229053105,2020,rural
27_13,2021-22,12234.772488213393,24,9.412037380543552,2021,rural
27_13,2022-23,7730.328590106772,27,8.952906649100619,2022,rural
27_14,2017-18,8968.5261430422,7,9.101476631969733,2017,rural
27_14,2018-19,8800.563049302154,16,9.082570981294726,2018,rural
27_14,2019-20,14175.373553970638,16,9.55926148126252,2019,rural
27_14,2020-21,11288.619694506104,9,9.331550390546875,2020,rural
27_14,2021-22,14718.461982151886,20,9.59685790191578,2021,rural
27_14,2022-23,9300.818112063447,26,9.137857644311378,2022,rural
27_15,2017-18,21228.010844720815,4,9.963076854816357,2017,rural
27_15,2018-19,7959.675543451731,16,8.982143517134784,2018,rural
27_15,2019-20,10669.571986149389,34,9.275151229728277,2019,rural
27_15,2020-21,12708.701007732627,6,9.450042156579098,2020,rural
27_15,2021-22,15998.239727634218,17,9.68023397814674,2021,rural
27_15,2022-23,17193.517936546003,21,9.7522877276161,2022,rural
27_16,2017-18,13888.829763587,4,9.538840181917422,2017,rural
27_16,2018-19,12741.891326155745,20,9.4526503738499,2018,rural
27_16,2021-22,11732.140841916229,17,9.370087434961887,2021,rural
27_16,2022-23,20000,2,9.903487552536127,2022,rural
27_17,2017-18,9008.494345035188,17,9.105923227318996,2017,rural
27_17,2018-19,18606.066714262743,20,9.83124297395374,2018,rural
27_17,2019-20,15030.80770641797,18,9.617857220918399,2019,rural
27_17,2020-21,10502.660523621364,7,9.259383887251547,2020,rural
27_17,2021-22,15516.778649634589,7,9.649677210958512,2021,rural
27_17,2022-23,14084.01840216349,25,9.552795986874735,2022,rural
27_18,2018-19,7806.575526966114,6,8.962721673816745,2018,rural
27_18,2019-20,7130.8277352078985,12,8.872182598564715,2019,rural
27_18,2020-21,27984.08812255038,9,10.239391346286816,2020,rural
27_18,2021-22,21761.002437776202,11,9.987874767821294,2021,rural
27_18,2022-23,30781.47876420275,13,10.334668449260374,2022,rural
27_19,2017-18,13643.417707410792,38,9.521012465070713,2017,rural
27_19,2018-19,16105.580609956856,43,9.68692111264957,2018,rural
27_19,2019-20,14313.257673354627,22,9.56894149677174,2019,rural
27_19,2020-21,13198.937974673277,17,9.487891648873521,2020,rural
27_19,2021-22,17342.30428220721,19,9.760904129752916,2021,rural
27_19,2022-23,16772.03657864486,29,9.727468289223456,2022,rural
27_20,2017-18,15236.130297924079,59,9.631424879539091,2017,rural
27_20,2018-19,15459.866875848784,101,9.646002711227805,2018,rural
27_20,2019-20,11569.026396279236,55,9.356086667665082,2019,rural
27_20,2020-21,16765.119261162414,69,9.727055772573948,2020,rural
27_20,2021-22,19614.53354260766,94,9.884026077713816,2021,rural
27_20,2022-23,29083.863591944726,70,10.27793878361814,2022,rural
27_21,2017-18,15889.321290600741,52,9.673402545629282,2017,rural
27_21,2018-19,22174.30091442261,144,10.006689280837431,2018,rural
27_21,2019-20,22004.828576049076,123,9.999017188987585,2019,rural
27_21,2020-21,19558.343093531366,105,9.881157231081142,2020,rural
27_21,2021-22,24966.7760256719,109,10.125301261028085,2021,rural
27_21,2022-23,26658.926443937828,197,10.190879324502468,2022,rural
27_22,2017-18,27929.83842535787,145,10.237450873937092,2017,rural
27_22,2018-19,24474.51362855931,181,10.10538759502799,2018,rural
27_22,2019-20,41474.21846522319,175,10.632827271366292,2019,rural
27_22,2020-21,34628.6104502646,76,10.452435510985424,2020,rural
27_22,2021-22,19476.955164261708,109,9.87698725924346,2021,rural
27_22,2022-23,31551.809306121995,157,10.359386213587255,2022,rural
27_24,2018-19,18858.614004264407,11,9.844725064847811,2018,rural
27_24,2019-20,22405.098047531523,8,10.017043803355794,2019,rural
27_24,2020-21,27117.47920662148,15,10.207933788125898,2020,rural
27_24,2021-22,26115.979209504378,10,10.170302636223514,2021,rural
27_24,2022-23,16091.747060309628,8,9.686061814596009,2022,rural
27_25,2017-18,18797.2064297691,41,9.841463543615616,2017,rural
27_25,2018-19,26676.2076423036,80,10.191527347583936,2018,rural
27_25,2019-20,39345.19035814502,96,10.580129019136184,2019,rural
27_25,2020-21,21310.696685408057,68,9.96696441744461,2020,rural
27_25,2021-22,18153.11224603151,103,9.806597298603629,2021,rural
27_25,2022-23,25405.901568580604,94,10.142736771238367,2022,rural
27_26,2017-18,13263.017466259149,17,9.492734799409655,2017,rural
27_26,2018-19,29244.64552101716,26,10.283451776792115,2018,rural
27_26,2019-20,23986.43333922412,13,10.085243671968176,2019,rural
27_26,2020-21,17925.641991400324,24,9.793987480246287,2020,rural
27_26,2021-22,11495.162144551721,27,9.34968154275693,2021,rural
27_26,2022-23,20532.642146806193,17,9.929771198605417,2022,rural
27_27,2017-18,9563.366025336945,5,9.165695038775171,2017,rural
27_27,2018-19,8955.600090339778,7,9.10003432401286,2018,rural
27_27,2019-20,13881.95569430986,3,9.538345124301715,2019,rural
27_27,2020-21,22663.13703041092,11,10.028494964118057,2020,rural
27_27,2021-22,10727.036962033191,22,9.280522652292358,2021,rural
27_27,2022-23,10570.15053758908,12,9.265789320729668,2022,rural
27_28,2017-18,24050.263083601832,7,10.08790121450118,2017,rural
27_28,2018-19,27521.052236939842,2,10.222706526670246,2018,rural
27_28,2019-20,12301.090059835082,19,9.417443160184565,2019,rural
27_28,2020-21,6886.004636388084,9,8.837246317204674,2020,rural
27_28,2021-22,12312.14203604928,19,9.418341211843439,2021,rural
27_28,2022-23,13970.079369509314,31,9.544673133660016,2022,rural
27_29,2017-18,13846.46260137027,9,9.535785071150045,2017,rural
27_29,2018-19,14687.448493071879,8,9.594748564025686,2018,rural
27_29,2019-20,9096.519495953333,8,9.115647146371337,2019,rural
27_29,2020-21,6746.1473460182215,8,8.816726857366197,2020,rural
27_29,2021-22,9877.099291858758,11,9.197974153693353,2021,rural
27_29,2022-23,11750,2,9.371608519572305,2022,rural
27_30,2017-18,11174.812589279727,17,9.32141764880689,2017,rural
27_30,2018-19,24756.165938132664,43,10.116829865782847,2018,rural
27_30,2019-20,16662.21526360569,30,9.720898875885181,2019,rural
27_30,2020-21,10841.218426828444,31,9.291110669676053,2020,rural
27_30,2021-22,9582.858850367886,54,9.167731245065704,2021,rural
27_30,2022-23,13743.874421560076,25,9.528348507217807,2022,rural
27_31,2017-18,23882.618741267856,32,10.080906224026197,2017,rural
27_31,2018-19,16895.159389866378,21,9.734782433248096,2018,rural
27_31,2019-20,11527.346753125914,16,9.352477469967416,2019,rural
27_31,2020-21,15283.10256693707,30,9.634503089683559,2020,rural
27_31,2021-22,19046.350825452428,8,9.854630804486291,2021,rural
27_31,2022-23,33204.794685934685,15,10.410449562728314,2022,rural
27_32,2017-18,11040.560834557737,8,9.309331118772477,2017,rural
27_32,2018-19,9700,2,9.179881164491475,2018,rural
27_32,2020-21,18227.488981747367,14,9.810686117195276,2020,rural
27_32,2021-22,11533.837538128115,7,9.353040388600876,2021,rural
27_32,2022-23,25000,3,10.126631103850338,2022,rural
27_33,2018-19,7666.666666666667,3,8.944637206243177,2018,rural
27_33,2020-21,7214.285714285715,5,8.883818466208139,2020,rural
27_34,2017-18,6925.907685856382,6,8.843024396235998,2017,rural
27_34,2018-19,13970.941052155882,23,9.544734812341312,2018,rural
27_34,2019-20,8144.288967883758,22,9.00507222046482,2019,rural
27_34,2020-21,19669.910835031525,48,9.886845378329186,2020,rural
27_34,2021-22,14373.908090242909,54,9.5731699038409,2021,rural
27_34,2022-23,20813.339887524704,48,9.943349400864703,2022,rural
27_35,2017-18,7100,4,8.867850063029406,2017,rural
27_35,2018-19,10750.324867978588,15,9.282691253376264,2018,rural
27_35,2019-20,14012.251135342553,16,9.547687307033053,2019,rural
27_35,2020-21,12906.33659642074,18,9.465473678770968,2020,rural
27_35,2021-22,40239.815529309875,6,10.60261222050143,2021,rural
27_35,2022-23,31822.894844137303,28,10.367941273370885,2022,rural
28_01,2017-18,10901.500515897875,12,9.29665572075167,2017,rural
28_01,2018-19,15333.957871295781,13,9.63782511671033,2018,rural
28_01,2019-20,17573.960477406355,5,9.774173567129074,2019,rural
28_01,2020-21,6000,1,8.699514748210191,2020,rural
28_01,2021-22,34813.488216134574,8,10.457760183085687,2021,rural
28_01,2022-23,13329.278176003194,12,9.497718261369227,2022,rural
28_02,2017-18,21102.237853587892,5,9.957134373252005,2017,rural
28_02,2018-19,20129.71230846908,10,9.909952226851088,2018,rural
28_02,2019-20,26439.277627872598,15,10.182605972407544,2019,rural
28_02,2020-21,18000,1,9.798127036878302,2020,rural
28_02,2021-22,31052.923875125754,5,10.34344824959894,2021,rural
28_02,2022-23,33423.50418912842,10,10.417014649708594,2022,rural
28_03,2017-18,13202.22923761548,17,9.488140975953101,2017,rural
28_03,2018-19,11762.378876965535,34,9.372661486451927,2018,rural
28_03,2019-20,17881.67486598336,37,9.79153171693465,2019,rural
28_03,2020-21,14141.552446185397,33,9.556872724526182,2020,rural
28_03,2021-22,15455.91321161592,19,9.645746941246053,2021,rural
28_03,2022-23,9988.502824605028,24,9.209189993004452,2022,rural
28_04,2017-18,7379.024442694209,28,8.90639671951991,2017,rural
28_04,2018-19,9369.38645628529,28,9.145202893503239,2018,rural
28_04,2019-20,15456.91461709528,25,9.645811730238199,2019,rural
28_04,2020-21,13044.264401945946,33,9.476103806708831,2020,rural
28_04,2021-22,15886.377428273656,35,9.673217255457597,2021,rural
28_04,2022-23,27801.98147141606,20,10.232862573088937,2022,rural
28_05,2017-18,14551.155448825848,3,9.585425681737085,2017,rural
28_05,2018-19,11042.924282352278,4,9.309545165404252,2018,rural
28_05,2019-20,19389.633648127387,7,9.87249385420196,2019,rural
28_05,2020-21,11865.318007776956,6,9.381374970683213,2020,rural
28_05,2021-22,32230.643365833486,7,10.380672936317774,2021,rural
28_05,2022-23,16971.1492419634,25,9.73927007791305,2022,rural
28_06,2017-18,12295.504657496664,20,9.416988999557972,2017,rural
28_06,2018-19,19692.343145269206,34,9.887985166344244,2018,rural
28_06,2019-20,15538.220630268026,28,9.651058114808965,2019,rural
28_06,2020-21,16587.751511567345,30,9.716419841242457,2020,rural
28_06,2021-22,14733.711687936842,43,9.59789345924466,2021,rural
28_06,2022-23,20284.13961321317,40,9.917594559814372,2022,rural
28_07,2017-18,19026.62324127016,20,9.853594500576163,2017,rural
28_07,2018-19,9268.459384431466,24,9.134372451051485,2018,rural
28_07,2019-20,15985.0508958483,29,9.679409245464369,2019,rural
28_07,2020-21,13027.6435911444,18,9.474828808879172,2020,rural
28_07,2021-22,12873.065802938007,26,9.462892485348426,2021,rural
28_07,2022-23,12814.996090831373,23,9.458371333751803,2022,rural
28_08,2017-18,29594.992024262,3,10.295360437628657,2017,rural
28_08,2018-19,14450.21680082685,31,9.578464696945456,2018,rural
28_08,2019-20,19068.809979936053,9,9.855809293917185,2019,rural
28_08,2020-21,21836.13051713954,6,9.991321240038005,2020,rural
28_08,2021-22,17571.81820641378,3,9.774051659402145,2021,rural
28_08,2022-23,16489.282014190176,15,9.710465873925926,2022,rural
28_09,2017-18,13180.535043084528,3,9.486496402307239,2017,rural
28_09,2018-19,9195.814441472845,17,9.126503707501243,2018,rural
28_09,2019-20,17826.800628561454,11,9.788458257210715,2019,rural
28_09,2020-21,12368.453201006778,19,9.422904413186814,2020,rural
28_09,2021-22,13502.354809388864,14,9.510619379540422,2021,rural
28_09,2022-23,18551.951794933964,18,9.828330280556289,2022,rural
28_10,2017-18,5814.696292134314,8,8.668143835237021,2017,rural
28_10,2018-19,14073.465373679128,30,9.552046414998037,2018,rural
28_10,2019-20,5531.675113548764,23,8.618245962489699,2019,rural
28_10,2020-21,12276.946936414206,17,9.41547854997668,2020,rural
28_10,2021-22,12778.916378582046,34,9.455551933928325,2021,rural
28_10,2022-23,10160.95819185562,29,9.226308026907553,2022,rural
28_11,2017-18,9672.47903434566,58,9.177039919019531,2017,rural
28_11,2018-19,12110.95797063181,31,9.401865939168387,2018,rural
28_11,2019-20,14315.087605231409,28,9.569069337334057,2019,rural
28_11,2020-21,10545.036561020539,43,9.263410560049637,2020,rural
28_11,2021-22,10605.131211839962,18,9.26909323956156,2021,rural
28_11,2022-23,15956.53680321885,45,9.677623855178048,2022,rural
28_12,2017-18,14903.243371071438,24,9.609334144156422,2017,rural
28_12,2018-19,18628.304387291195,33,9.832437444278579,2018,rural
28_12,2019-20,11638.917185405518,15,9.362109691649502,2019,rural
28_12,2020-21,8567.970891952176,47,9.055786214823982,2020,rural
28_12,2021-22,8760.37841588053,23,9.077994381157302,2021,rural
28_12,2022-23,8154.470687680697,25,9.006321606471674,2022,rural
28_13,2017-18,10469.254675810365,6,9.256198114684118,2017,rural
28_13,2018-19,13943.443822105077,30,9.54276469986572,2018,rural
28_13,2019-20,12086.069660936002,16,9.399808800675869,2019,rural
28_13,2020-21,12361.309864875666,26,9.422326701519236,2020,rural
28_13,2021-22,11988.615156168267,35,9.39171274144837,2021,rural
28_13,2022-23,15993.377066722553,14,9.67992998219803,2022,rural
29_01,2017-18,11411.384188742844,36,9.342366749147896,2017,rural
29_01,2018-19,12433.1339455043,64,9.428120280280597,2018,rural
29_01,2019-20,23078.323620803283,58,10.046649084570033,2019,rural
29_01,2020-21,33233.29544462774,32,10.411307527199758,2020,rural
29_01,2021-22,25571.345122853338,28,10.14922767241015,2021,rural
29_01,2022-23,17479.6387322168,31,9.768791981502632,2022,rural
29_02,2017-18,24271.54632518314,8,10.097060010130798,2017,rural
29_02,2018-19,18118.159980193814,24,9.804670028093872,2018,rural
29_02,2019-20,12132.212802745255,29,9.403619409269973,2019,rural
29_02,2020-21,15289.878432823178,29,9.63494634812781,2020,rural
29_02,2021-22,17898.92877016094,17,9.792496144795642,2021,rural
29_02,2022-23,16834.46599706345,28,9.73118361128594,2022,rural
29_03,2017-18,23436.82183862073,16,10.06206364740863,2017,rural
29_03,2018-19,14231.834630885094,20,9.563236609750698,2018,rural
29_03,2019-20,12857.536073776331,18,9.46168538330536,2019,rural
29_03,2020-21,17079.16799507922,22,9.745614753924185,2020,rural
29_03,2021-22,19251.403800853208,18,9.865339261776699,2021,rural
29_03,2022-23,10939.375963521876,6,9.300124032623426,2022,rural
29_04,2017-18,2000,1,7.600902459542082,2017,rural
29_04,2018-19,8399.436060012735,5,9.035919846864932,2018,rural
29_04,2019-20,6661.849381769483,7,8.804152409937478,2019,rural
29_04,2020-21,30422.445919266913,9,10.32293596755359,2020,rural
29_04,2021-22,9341.65692447128,5,9.142238916396197,2021,rural
29_05,2018-19,10503.741429212107,7,9.259486799268,2018,rural
29_05,2019-20,14246.439294736689,2,9.564262280419507,2019,rural
29_05,2020-21,5460.569217325981,14,8.605308315562567,2020,rural
29_05,2021-22,11182.06809919199,13,9.322066711640662,2021,rural
29_05,2022-23,10175.14210823001,6,9.227702976624078,2022,rural
29_06,2017-18,13036.328553054747,2,9.475495243157397,2017,rural
29_06,2018-19,10014.531719168648,13,9.211792489060516,2018,rural
29_06,2019-20,12821.149212855295,14,9.45885136864544,2019,rural
29_06,2020-21,9326.237915328345,5,9.14058698801524,2020,rural
29_06,2021-22,8000,1,8.987196820661973,2021,rural
29_06,2022-23,15497.580797303424,10,9.648439213132635,2022,rural
29_07,2017-18,4897.815968320176,4,8.496544663984713,2017,rural
29_07,2018-19,9792.972360863023,18,9.189420301380757,2018,rural
29_07,2019-20,4312.499954253375,4,8.369273050731701,2019,rural
29_07,2020-21,12218.346285972366,19,9.410693895087695,2020,rural
29_07,2021-22,14154.181491593014,35,9.557765371189738,2021,rural
29_07,2022-23,21127.122340517722,12,9.958312913002345,2022,rural
29_08,2017-18,9166.666666666666,3,9.123328994986553,2017,rural
29_08,2018-19,14439.692442324947,20,9.577736113212023,2018,rural
29_08,2019-20,9576.269250836658,46,9.167043364097816,2019,rural
29_08,2020-21,9619.983528546252,23,9.171597831448958,2020,rural
29_08,2021-22,11171.489448213824,36,9.321120226791844,2021,rural
29_08,2022-23,20250.88761385781,39,9.915953904357158,2022,rural
29_09,2017-18,17454.382828170103,5,9.767346061032056,2017,rural
29_09,2018-19,20058.374853741592,22,9.906402043963983,2018,rural
29_09,2019-20,17724.857704861748,16,9.782723323433647,2019,rural
29_09,2020-21,20710.583768647004,13,9.938400141758997,2020,rural
29_09,2021-22,8247.14431161251,8,9.017622275360079,2021,rural
29_09,2022-23,8598.10933179646,4,9.059297612932168,2022,rural
29_10,2018-19,9316.22467020136,14,9.139512747308682,2018,rural
29_10,2019-20,13110.811300897634,9,9.481192458969442,2019,rural
29_10,2020-21,16500,2,9.711115659888671,2020,rural
29_10,2021-22,10789.311061643146,15,9.286311206505003,2021,rural
29_10,2022-23,14913.79738420128,32,9.610042062400705,2022,rural
29_11,2017-18,10868.917994912423,8,9.293662434674335,2017,rural
29_11,2018-19,15003.313191288851,15,9.616026335113336,2018,rural
29_11,2019-20,9412.960562219489,25,9.149842801824164,2019,rural
29_11,2020-21,10071.152581529788,36,9.21743043611721,2020,rural
29_11,2021-22,17558.93869896497,4,9.7733184268071,2021,rural
29_11,2022-23,10217.806784566004,9,9.23188724039174,2022,rural
29_12,2018-19,17800,2,9.786953736280177,2018,rural
29_12,2019-20,8548.736174574042,19,9.053538735165676,2019,rural
29_12,2020-21,11434.912495134993,17,9.344426454056373,2020,rural
29_12,2021-22,18814.071155954436,18,9.8423603345995,2021,rural
29_12,2022-23,20160.979117835075,16,9.911504288358879,2022,rural
29_13,2017-18,10179.117885114163,8,9.228093634593074,2017,rural
29_13,2018-19,8091.191456735566,18,8.998531274454038,2018,rural
29_13,2019-20,12456.63182974066,15,9.430008437158378,2019,rural
29_13,2020-21,16237.237760711381,2,9.695062510622812,2020,rural
29_13,2021-22,16841.022240391023,24,9.731572989065064,2021,rural
29_13,2022-23,18318.439394501176,12,9.815663448709923,2022,rural
29_14,2017-18,23033.333333333332,3,10.044697721087651,2017,rural
29_14,2018-19,18571.42839610481,4,9.829379570941896,2018,rural
29_14,2019-20,16004.06033215368,6,9.68059773978717,2019,rural
29_14,2020-21,10641.316177108467,18,9.272499456101375,2020,rural
29_14,2021-22,13537.526167650118,14,9.513220824282456,2021,rural
29_14,2022-23,20638.278161101312,25,9.934902793688392,2022,rural
29_15,2018-19,12732.147113804614,12,9.451885342985292,2018,rural
29_15,2019-20,13711.829870341395,7,9.52601423340509,2019,rural
29_15,2020-21,17750,2,9.784140794903562,2020,rural
29_15,2021-22,12181.31082786949,6,9.407658156808882,2021,rural
29_15,2022-23,27608.700501057658,4,10.225886237574523,2022,rural
29_16,2021-22,22500,3,10.021270588192511,2021,rural
29_16,2022-23,18303.84068431464,12,9.814866190268974,2022,rural
29_17,2017-18,11000,1,9.305650551780507,2017,rural
29_17,2018-19,11131.749520439012,29,9.31755662153376,2018,rural
29_17,2019-20,17774.525403737345,11,9.785521554103303,2019,rural
29_17,2020-21,18044.261996507084,14,9.800583018291366,2020,rural
29_17,2021-22,18398.669282783278,4,9.820033619393879,2021,rural
29_17,2022-23,18039.424866433692,25,9.800314912090316,2022,rural
29_18,2017-18,23099.565638315686,45,10.047569092796978,2017,rural
29_18,2018-19,19759.74217879479,143,9.891401923584896,2018,rural
29_18,2019-20,22872.245511552588,100,10.037679468097764,2019,rural
29_18,2020-21,21689.457903608796,88,9.984581610590602,2020,rural
29_18,2021-22,24962.475952314777,137,10.125129014371169,2021,rural
29_18,2022-23,30649.548346674954,128,10.330373205421362,2022,rural
29_19,2017-18,11743.333680333464,17,9.371041012215864,2017,rural
29_19,2018-19,21066.708845362577,14,9.955449293618122,2018,rural
29_19,2019-20,28792.99332627189,3,10.26788734924266,2019,rural
29_19,2020-21,23280.25,4,10.055360640619329,2020,rural
29_19,2021-22,21671.5958691373,14,9.983757735987579,2021,rural
29_19,2022-23,18508.248985630755,14,9.82597180280169,2022,rural
29_20,2017-18,3640,5,8.199738960630786,2017,rural
29_20,2021-22,9000,1,9.104979856318357,2021,rural
29_20,2022-23,12000,2,9.392661928770137,2022,rural
29_21,2017-18,11660.9536604816,24,9.364001245623543,2017,rural
29_21,2018-19,10611.063897934158,39,9.269652499713358,2018,rural
29_21,2019-20,9189.037420077899,59,9.125766467761382,2019,rural
29_21,2020-21,7724.940397340898,39,8.952209386181606,2020,rural
29_21,2021-22,14566.36248205145,37,9.586470209958504,2021,rural
29_21,2022-23,13355.844745969103,34,9.49970937670496,2022,rural
29_22,2017-18,14918.181746984124,3,9.610335999507267,2017,rural
29_22,2018-19,15878.073736128,8,9.67269442619215,2018,rural
29_22,2022-23,19319.444624235555,2,9.86886736119575,2022,rural
29_23,2017-18,11277.533374651672,20,9.330567828679783,2017,rural
29_23,2018-19,15883.658020123517,62,9.673046062185799,2018,rural
29_23,2019-20,15349.422794786022,48,9.6388331493628,2019,rural
29_23,2020-21,25856.29308711965,35,10.16030929661857,2020,rural
29_23,2021-22,27307.20754205449,52,10.214905958857345,2021,rural
